user_id,user_gender,user_age,age_group,country,interests
f44e7,Male,24,18-24,Japan,"fitness, art, lifestyle"
f44e9,Male,19,18-24,United Kingdom,"news, gaming"
f4534,Female,45,45-54,United States,photography
f453a,Male,28,25-34,Canada,"sports, travel, finance"
f4544,Other,23,18-24,Mexico,lifestyle
f456c,Female,16,16-17,France,"sports, news, food"
f45b7,Female,38,35-44,United States,"finance, technology, travel"
f460a,Male,30,25-34,Germany,"photography, lifestyle, finance"
f464f,Female,21,18-24,Germany,"technology, food"
f470d,Male,18,18-24,India,"photography, news, lifestyle"
f4785,Female,30,25-34,United States,"news, technology"
f47d4,Female,30,25-34,France,food
f47ee,Female,24,18-24,United States,"photography, sports"
f48d1,Other,35,35-44,United States,fashion
f4954,Male,16,16-17,Germany,photography
f4957,Female,25,25-34,United States,lifestyle
f4980,Female,25,25-34,Canada,health
f49e6,Female,25,25-34,United States,"fitness, sports, finance"
f4a07,Other,27,25-34,United States,"travel, gaming, sports"
f4ac3,Male,31,25-34,United States,health
f4d7b,Female,44,35-44,Canada,"photography, gaming, health"
f4dae,Male,26,25-34,United Kingdom,"finance, travel"
f4dba,Male,39,35-44,Australia,"health, news, fitness"
f4e08,Other,29,25-34,Australia,"lifestyle, finance"
f4e56,Female,20,18-24,France,"gaming, travel"
f4e8b,Other,23,18-24,United States,"fitness, finance, health"
f4e8d,Male,43,35-44,United States,"photography, art"
f4e9e,Female,17,16-17,Brazil,health
f5131,Female,37,35-44,United Kingdom,technology
f5141,Other,16,16-17,India,"lifestyle, food"
f5152,Female,32,25-34,Australia,food
f519d,Male,35,35-44,United States,"food, art"
f51b8,Male,19,18-24,Germany,"news, technology"
f51d6,Other,23,18-24,Mexico,technology
f51d7,Male,27,25-34,United States,news
f51df,Female,30,25-34,United Kingdom,travel
f51ff,Male,16,16-17,India,lifestyle
f52b2,Male,16,16-17,United Kingdom,"lifestyle, finance"
f52f0,Female,30,25-34,Mexico,"technology, photography"
f531a,Female,22,18-24,United States,"gaming, technology, sports"
f537f,Male,26,25-34,United States,gaming
f53e5,Male,20,18-24,United States,"art, finance, health"
f5483,Male,36,35-44,India,"health, travel, fashion"
f5489,Other,29,25-34,United States,gaming
f548b,Female,22,18-24,Mexico,"gaming, news"
f54a1,Female,16,16-17,Germany,art
f562b,Male,29,25-34,United States,"fitness, art"
f5639,Other,25,25-34,United States,"lifestyle, technology"
f56ae,Female,24,18-24,United Kingdom,news
f56d8,Female,25,25-34,United States,sports
f57f2,Male,26,25-34,United States,"food, finance"
f5843,Female,16,16-17,Germany,food
f58df,Female,19,18-24,Germany,"lifestyle, travel, news"
f59f0,Female,23,18-24,France,"food, travel"
f5a0f,Female,22,18-24,United States,health
f5a30,Female,42,35-44,Germany,"fitness, photography"
f5a7e,Male,21,18-24,France,"fashion, technology, finance"
f5aa7,Male,28,25-34,India,travel
f5b42,Female,34,25-34,Germany,technology
f5bad,Male,26,25-34,Mexico,"finance, health, travel"
f5bd4,Female,27,25-34,India,"photography, fashion"
f5c47,Male,41,35-44,Australia,"sports, health, lifestyle"
f5ccd,Male,22,18-24,United States,"technology, gaming, sports"
f5cfd,Male,25,25-34,United Kingdom,"news, photography, gaming"
f5dfe,Male,23,18-24,India,"technology, fashion"
f5eeb,Female,24,18-24,Canada,"fitness, gaming"
f5efe,Male,36,35-44,United States,photography
f5f6a,Male,17,16-17,United States,gaming
f5fa5,Female,20,18-24,Canada,fashion
f5fdb,Male,25,25-34,India,"news, sports, fashion"
f604e,Female,43,35-44,France,"travel, photography, gaming"
f604f,Male,22,18-24,Canada,"photography, finance"
f6137,Female,23,18-24,United States,"lifestyle, gaming"
f629b,Male,21,18-24,India,"food, art, fashion"
f636c,Female,27,25-34,India,"travel, photography"
f6435,Female,38,35-44,Japan,fashion
f65eb,Male,16,16-17,Germany,technology
f6651,Male,49,45-54,Australia,health
f66bc,Female,35,35-44,India,"art, lifestyle, fitness"
f67a8,Male,17,16-17,United States,"technology, fitness"
f67dd,Male,22,18-24,United States,"news, fashion, technology"
f68c7,Female,29,25-34,United States,"fashion, health, lifestyle"
f69a3,Male,33,25-34,United States,fashion
f69d8,Male,21,18-24,United States,"technology, art, travel"
f69fb,Male,29,25-34,United States,technology
f6a8b,Male,39,35-44,United Kingdom,"fashion, technology"
f6b65,Male,21,18-24,United Kingdom,finance
f6b7a,Male,23,18-24,United States,news
f6b9a,Female,21,18-24,Canada,"sports, art, photography"
f6be0,Female,33,25-34,France,"travel, health, photography"
f6be3,Male,44,35-44,Canada,"sports, food"
f6bf7,Female,31,25-34,Australia,travel
f6c11,Male,16,16-17,United States,"news, gaming"
f6c5e,Male,28,25-34,Australia,"food, news"
f6d07,Male,29,25-34,United Kingdom,sports
f6e4c,Male,32,25-34,United States,"art, fashion, travel"
f6e4d,Female,38,35-44,United States,"health, food, gaming"
f6ef2,Male,29,25-34,United States,"health, fitness"
f6fae,Male,32,25-34,United Kingdom,"gaming, news"
f6fe8,Male,16,16-17,India,"fashion, sports, fitness"
f6ffd,Other,27,25-34,Germany,"food, sports, fashion"
f7035,Male,18,18-24,United States,"gaming, art"
f707b,Male,27,25-34,United States,"fitness, gaming, technology"
f7112,Male,35,35-44,United States,news
f7174,Female,16,16-17,India,"fashion, gaming, travel"
f71dc,Female,25,25-34,United States,"sports, technology, gaming"
f727e,Female,26,25-34,United States,"technology, fitness, lifestyle"
f7364,Female,17,16-17,Germany,"fashion, food, photography"
f7385,Female,20,18-24,United States,"news, finance"
f73da,Female,21,18-24,United States,"fitness, gaming"
f7418,Male,34,25-34,United Kingdom,food
f7427,Female,18,18-24,India,travel
f74e1,Female,25,25-34,Australia,"lifestyle, travel"
f75b1,Female,20,18-24,United States,"finance, technology, travel"
f75f8,Other,25,25-34,India,news
f7629,Female,30,25-34,United States,travel
f776d,Female,31,25-34,Australia,"fitness, food, photography"
f7778,Female,39,35-44,India,health
f7858,Female,49,45-54,United States,art
f7897,Other,16,16-17,Brazil,"photography, food, finance"
f78b8,Female,31,25-34,Mexico,"news, finance"
f78e5,Male,18,18-24,United States,"finance, sports, travel"
f78e9,Other,35,35-44,United Kingdom,"food, technology, fashion"
f794f,Male,16,16-17,United Kingdom,"finance, photography, lifestyle"
f798c,Male,25,25-34,Germany,lifestyle
f7999,Other,25,25-34,United States,gaming
f79b6,Female,24,18-24,India,"sports, news"
f79bd,Male,23,18-24,Canada,finance
f79cf,Male,38,35-44,United States,"fashion, technology"
f79f0,Male,36,35-44,United Kingdom,"lifestyle, fashion"
f7a0b,Female,27,25-34,United States,"art, health, technology"
f7acb,Female,38,35-44,Australia,"fashion, finance"
f7b44,Male,34,25-34,Australia,"food, finance, photography"
f7b73,Male,32,25-34,Japan,"fitness, finance"
f7beb,Male,26,25-34,France,"lifestyle, finance, photography"
f7c30,Female,40,35-44,Germany,"fitness, art, gaming"
f7cb1,Male,20,18-24,United States,"sports, food, travel"
f7cdb,Female,23,18-24,Germany,"health, technology, sports"
f7d4f,Male,35,35-44,Australia,art
f7d96,Female,22,18-24,Japan,"health, sports, lifestyle"
f7e81,Female,17,16-17,Canada,"health, travel, technology"
f7ebd,Male,29,25-34,India,"food, fitness"
f7ed0,Male,34,25-34,Germany,"lifestyle, fitness"
f7ff0,Female,32,25-34,Brazil,"fitness, art"
f801e,Female,26,25-34,Australia,"fashion, technology, health"
f80ad,Male,21,18-24,United States,art
f8167,Male,16,16-17,India,"health, fitness, news"
f8187,Other,33,25-34,United States,news
f8218,Other,24,18-24,United Kingdom,photography
f822b,Male,29,25-34,United States,fitness
f827e,Male,35,35-44,Germany,"technology, art, photography"
f829d,Male,18,18-24,Germany,"finance, lifestyle"
f82d9,Male,27,25-34,United States,"travel, fitness"
f8302,Female,39,35-44,Japan,sports
f831a,Female,34,25-34,United States,"food, lifestyle, art"
f8350,Male,26,25-34,United States,news
f83f7,Male,36,35-44,United States,"technology, health, sports"
f8484,Female,48,45-54,India,"health, finance, fashion"
f8541,Female,34,25-34,Brazil,travel
f8565,Other,30,25-34,Mexico,"sports, food"
f867e,Male,26,25-34,United States,"art, finance, fashion"
f87f0,Male,26,25-34,India,"art, technology, news"
f887d,Female,17,16-17,Canada,"gaming, fitness, food"
f88a0,Female,23,18-24,United Kingdom,"photography, fitness, travel"
f88ca,Other,25,25-34,India,"finance, fashion"
f88de,Male,31,25-34,Canada,"gaming, sports, fitness"
f88e5,Female,16,16-17,Canada,"news, travel, technology"
f88f8,Male,41,35-44,United Kingdom,technology
f891a,Female,24,18-24,United States,food
f892a,Female,23,18-24,India,food
f8a11,Female,30,25-34,United States,"food, travel, art"
f8a40,Female,17,16-17,Mexico,"fitness, food"
f8a5a,Female,20,18-24,India,"fashion, sports"
f8a5b,Female,40,35-44,Brazil,sports
f8aab,Male,39,35-44,United States,"art, food, sports"
f8b28,Female,27,25-34,Brazil,lifestyle
f8b51,Other,34,25-34,United States,"health, fashion, finance"
f8b88,Male,20,18-24,United Kingdom,"finance, travel"
f8c5e,Male,27,25-34,United Kingdom,fitness
f8c7a,Male,26,25-34,United States,"technology, photography, travel"
f8cd9,Female,42,35-44,India,"lifestyle, food, news"
f8ce7,Male,25,25-34,India,"news, fitness, food"
f8ceb,Male,21,18-24,Canada,"news, art"
f8d00,Other,30,25-34,United States,finance
f8d05,Female,25,25-34,Germany,fashion
f8d0d,Female,30,25-34,Canada,travel
f8d37,Female,23,18-24,United States,"finance, photography"
f8d87,Male,16,16-17,United States,photography
f8d8a,Male,16,16-17,United States,"travel, fitness"
f8d9d,Male,27,25-34,United States,lifestyle
f8db9,Other,22,18-24,United States,"fitness, finance, art"
f8e0c,Female,26,25-34,Canada,"travel, technology"
f8e3d,Female,33,25-34,Australia,"sports, finance"
f8fbe,Male,23,18-24,Canada,fashion
f901a,Male,16,16-17,Canada,"photography, finance"
f90a2,Female,28,25-34,Brazil,"sports, finance, travel"
f910c,Female,21,18-24,United States,"gaming, news"
f9131,Female,18,18-24,India,"lifestyle, art"
f91b0,Female,30,25-34,United States,"art, travel, fashion"
f924c,Male,26,25-34,United Kingdom,finance
f92b6,Male,27,25-34,United Kingdom,sports
f9392,Female,17,16-17,United Kingdom,"photography, lifestyle, finance"
f93af,Male,33,25-34,India,food
f940f,Female,31,25-34,United States,"gaming, fashion"
f9489,Other,16,16-17,Germany,"health, technology, news"
f9615,Male,32,25-34,Canada,"news, gaming, sports"
f9632,Male,19,18-24,Germany,"technology, sports, fitness"
f963a,Male,19,18-24,Australia,"news, fitness"
f96a5,Male,18,18-24,Canada,"fitness, sports"
f96bd,Male,24,18-24,Brazil,"fashion, art"
f96db,Female,16,16-17,Canada,"health, sports, photography"
f971c,Female,30,25-34,United States,photography
f971d,Other,33,25-34,United States,"art, fashion"
f97fd,Female,30,25-34,United States,health
f97fe,Male,24,18-24,United Kingdom,fitness
f9846,Male,20,18-24,United Kingdom,finance
f9875,Male,30,25-34,Germany,technology
f98a4,Female,20,18-24,United States,sports
f9967,Male,19,18-24,United Kingdom,photography
f9a2c,Female,25,25-34,Japan,food
f9af2,Male,17,16-17,India,"fitness, gaming, sports"
f9af6,Male,27,25-34,United Kingdom,"gaming, travel"
f9b13,Other,35,35-44,United Kingdom,fitness
f9b58,Female,26,25-34,Brazil,"news, health, lifestyle"
f9b5b,Male,29,25-34,United States,"photography, finance"
f9bac,Male,35,35-44,United States,"food, health"
f9bb6,Female,17,16-17,Canada,"health, news"
f9bd3,Female,24,18-24,United States,"finance, sports, technology"
f9c67,Female,30,25-34,United States,"photography, finance"
f9c8e,Female,40,35-44,Mexico,photography
f9cbc,Female,25,25-34,Australia,"art, news, fashion"
f9d1c,Female,20,18-24,United Kingdom,"food, gaming, sports"
f9d7d,Female,18,18-24,Australia,"art, technology"
f9e12,Other,16,16-17,France,fitness
f9e36,Male,17,16-17,India,"photography, art, travel"
f9e4b,Male,19,18-24,Germany,art
f9e62,Male,37,35-44,Brazil,travel
f9ef9,Male,27,25-34,United States,fashion
fa00d,Female,26,25-34,United States,"photography, food"
fa030,Other,16,16-17,India,"fashion, news"
fa0c4,Male,30,25-34,Canada,photography
fa108,Male,20,18-24,United States,health
fa11e,Other,30,25-34,Mexico,"lifestyle, health"
fa15b,Male,45,45-54,India,"art, travel, fitness"
fa16d,Female,17,16-17,Japan,photography
fa1b1,Male,16,16-17,United States,health
fa22e,Male,18,18-24,Brazil,sports
fa267,Male,27,25-34,Brazil,"art, technology, lifestyle"
fa2b6,Male,34,25-34,Japan,fashion
fa41b,Male,29,25-34,Brazil,fitness
fa451,Male,29,25-34,Brazil,"lifestyle, health, art"
fa519,Male,22,18-24,United States,fashion
fa5be,Male,19,18-24,Brazil,"news, sports"
fa7b1,Male,38,35-44,Canada,"food, photography"
fa7d0,Male,27,25-34,Germany,"lifestyle, photography, fitness"
fa7e7,Male,32,25-34,Brazil,health
fa854,Female,29,25-34,Germany,gaming
fa88c,Female,19,18-24,France,gaming
fa918,Female,26,25-34,India,health
fa9b9,Male,48,45-54,India,"technology, travel"
faab0,Female,16,16-17,Australia,technology
fab9f,Female,34,25-34,Australia,"sports, art"
fabbc,Male,20,18-24,Japan,fitness
fac2c,Female,29,25-34,Australia,"technology, gaming"
fad01,Male,38,35-44,United Kingdom,art
fad0f,Male,24,18-24,Japan,"fashion, technology"
fadf4,Male,19,18-24,United States,"photography, sports, lifestyle"
fae09,Male,24,18-24,India,"photography, news"
fae96,Female,46,45-54,United States,"fashion, lifestyle, photography"
faf17,Female,21,18-24,Germany,"lifestyle, fitness"
faf4d,Male,29,25-34,United Kingdom,"travel, health, gaming"
fafe2,Male,17,16-17,United Kingdom,"gaming, lifestyle, art"
fb106,Male,38,35-44,Brazil,"fashion, news, photography"
fb111,Other,26,25-34,Australia,"food, gaming"
fb11d,Male,20,18-24,United Kingdom,"health, technology, photography"
fb157,Female,33,25-34,Germany,news
fb161,Male,16,16-17,United States,"news, finance"
fb169,Male,21,18-24,Mexico,health
fb1bc,Male,20,18-24,Canada,"finance, art"
fb1f8,Male,36,35-44,India,"gaming, travel"
fb20a,Male,18,18-24,Canada,"travel, lifestyle, fashion"
fb256,Male,26,25-34,Brazil,"lifestyle, fashion, gaming"
fb2cd,Male,52,45-54,Brazil,technology
fb2eb,Other,31,25-34,United Kingdom,"sports, fashion, travel"
fb349,Male,33,25-34,United Kingdom,"travel, lifestyle"
fb351,Male,45,45-54,United States,technology
fb36a,Female,27,25-34,United States,"technology, art"
fb38e,Female,34,25-34,United Kingdom,"travel, health"
fb3f3,Female,55,55-65,Canada,photography
fb493,Female,49,45-54,Brazil,"fashion, news, finance"
fb4f3,Other,41,35-44,United States,news
fb505,Male,31,25-34,United States,lifestyle
fb560,Other,37,35-44,United Kingdom,"travel, food"
fb585,Other,24,18-24,United States,"fitness, gaming"
fb5e6,Male,20,18-24,United States,"travel, technology"
fb6ce,Other,32,25-34,Brazil,"fashion, news, food"
fb723,Male,45,45-54,United States,"art, travel, gaming"
fb738,Female,19,18-24,Australia,sports
fb778,Male,33,25-34,Mexico,"food, sports"
fb8e1,Male,16,16-17,United Kingdom,"food, news"
fb8e3,Female,36,35-44,France,"travel, health, lifestyle"
fb92c,Male,23,18-24,United Kingdom,photography
fb9ba,Male,16,16-17,Canada,"travel, fitness"
fb9c8,Female,38,35-44,Japan,"fashion, news, health"
fba06,Female,22,18-24,Brazil,"finance, art, sports"
fba45,Male,35,35-44,Canada,"finance, photography"
fba51,Female,28,25-34,United Kingdom,"photography, fashion"
fbb28,Male,23,18-24,India,"lifestyle, art, sports"
fbc81,Female,32,25-34,Brazil,"sports, travel"
fbe22,Male,17,16-17,United Kingdom,fashion
fbef7,Other,30,25-34,United Kingdom,"gaming, fitness, photography"
fbf9c,Male,39,35-44,United States,sports
fc009,Male,17,16-17,United States,fashion
fc037,Male,23,18-24,Australia,"news, technology, health"
fc0cc,Male,39,35-44,Germany,"fitness, news"
fc0dd,Female,33,25-34,Germany,photography
fc139,Other,20,18-24,United Kingdom,"art, photography, news"
fc192,Male,18,18-24,Australia,"travel, finance"
fc1ab,Female,21,18-24,United States,food
fc1f8,Other,19,18-24,United Kingdom,"food, gaming, lifestyle"
fc330,Female,41,35-44,France,gaming
fc333,Female,19,18-24,India,technology
fc3a6,Female,37,35-44,United States,"finance, lifestyle, sports"
fc48f,Male,31,25-34,Japan,news
fc56c,Male,26,25-34,Canada,"fitness, health"
fc5ee,Male,17,16-17,Germany,"health, fitness, art"
fc609,Male,24,18-24,United States,"art, finance"
fc736,Male,23,18-24,Brazil,gaming
fc753,Male,22,18-24,United States,"fitness, food, art"
fc7a7,Female,25,25-34,United States,"photography, news, lifestyle"
fc7cf,Female,25,25-34,United States,technology
fc920,Male,16,16-17,Mexico,"art, news"
fc970,Male,44,35-44,United States,"health, fashion"
fca8f,Male,28,25-34,India,"art, food, news"
fca97,Male,17,16-17,Australia,fitness
fcaa2,Male,30,25-34,United Kingdom,"finance, art, food"
fcaae,Male,38,35-44,Brazil,lifestyle
fcbe7,Female,24,18-24,India,technology
fcc40,Male,42,35-44,Germany,"sports, art"
fcce0,Female,25,25-34,United States,technology
fcce1,Male,25,25-34,United States,fashion
fcd9e,Male,36,35-44,United States,"gaming, fitness, finance"
fce4b,Male,35,35-44,Canada,travel
fce9f,Male,24,18-24,United Kingdom,"gaming, fashion, health"
fceb8,Female,39,35-44,United Kingdom,fitness
fcf4f,Male,41,35-44,Japan,"fashion, gaming"
fcf7f,Male,30,25-34,United Kingdom,"food, gaming, fitness"
fcf9f,Male,19,18-24,United Kingdom,"lifestyle, health"
fd00d,Other,28,25-34,Japan,"photography, finance"
fd05e,Male,21,18-24,United Kingdom,travel
fd196,Female,27,25-34,Germany,"fashion, gaming"
fd1ba,Other,30,25-34,United States,"art, health"
fd277,Male,27,25-34,Mexico,art
fd27e,Female,26,25-34,United States,"technology, lifestyle"
fd382,Male,23,18-24,Australia,"photography, fashion, art"
fd3ab,Female,24,18-24,Canada,"sports, art"
fd3eb,Male,31,25-34,Brazil,"fashion, news"
fd407,Male,24,18-24,United States,"travel, art, finance"
fd458,Male,28,25-34,United States,art
fd47e,Male,33,25-34,France,sports
fd497,Female,17,16-17,United States,"fashion, technology, sports"
fd4d8,Male,19,18-24,United States,"travel, photography"
fd56c,Male,26,25-34,United States,"finance, technology, fashion"
fd591,Other,20,18-24,United States,"sports, finance, travel"
fd5ae,Male,26,25-34,United States,"fashion, sports, lifestyle"
fd5d0,Male,26,25-34,United States,"sports, art"
fd62d,Male,36,35-44,United States,"news, travel"
fd647,Female,27,25-34,United States,finance
fd6e4,Male,26,25-34,Germany,"health, fashion"
fd74d,Female,44,35-44,United Kingdom,"technology, fashion, photography"
fd877,Male,19,18-24,Canada,"fashion, technology, health"
fd88b,Female,18,18-24,Canada,"art, fitness"
fd971,Female,34,25-34,United States,"sports, technology, finance"
fda28,Male,25,25-34,Australia,"finance, food"
fda87,Female,30,25-34,Germany,finance
fdac4,Male,33,25-34,Mexico,lifestyle
fdb17,Female,26,25-34,Canada,"fashion, lifestyle, technology"
